freight_value,price,distance_km,weight_kg,volume_cm3,freight_ratio,category,customer_state
12.61,44.9,41.13,4.15,18676.0,0.28,housewares,SP
34.43,90.0,2126.98,14.05,2560.0,0.38,bed_bath_table,PB
15.5,89.0,682.37,0.3,4096.0,0.17,health_beauty,PR
8.29,14.99,86.23,0.35,3672.0,0.55,computers_accessories,SP
5.34,210.0,312.66,20.1,23625.0,0.02,bed_bath_table,SP
22.6,105.0,873.55,2.72,60200.0,0.22,cool_stuff,MT
31.83,154.91,483.36,1.07,9152.0,0.2,computers_accessories,SP
21.19,100.0,299.32,1.25,24000.0,0.21,pet_shop,RJ
21.61,69.0,313.91,1.1,2560.0,0.31,bed_bath_table,SP
13.08,69.9,6.07,2.6,15000.0,0.19,furniture_decor,SP
15.1,45.95,564.11,0.35,3800.0,0.33,bed_bath_table,MG
21.59,91.0,491.31,1.82,20944.0,0.24,bed_bath_table,RJ
19.35,225.0,15.67,5.3,31500.0,0.09,home_construction,SP
2.99,49.0,375.25,5.65,12000.0,0.06,stationery,RJ
13.37,49.0,307.35,0.9,2560.0,0.27,small_appliances,SP
16.77,74.99,903.55,3.4,23100.0,0.22,sports_leisure,RS
16.95,39.99,518.27,0.35,3800.0,0.42,bed_bath_table,MG
1.68,4.4,822.24,0.35,4400.0,0.38,housewares,MG
22.85,19.9,2215.56,0.15,4000.0,1.15,computers_accessories,PB
7.78,13.99,98.62,0.2,896.0,0.56,computers_accessories,SP
15.1,31.99,133.17,0.2,3200.0,0.47,sports_leisure,MG
16.46,37.9,855.65,0.65,17100.0,0.43,furniture_decor,GO
15.94,170.0,944.92,0.46,3276.0,0.09,watches_gifts,RS
16.68,69.9,399.82,0.9,5040.0,0.24,small_appliances,RJ
27.16,119.9,393.62,2.6,18000.0,0.23,market_place,SC
15.1,24.9,562.23,0.35,4800.0,0.61,bed_bath_table,GO
16.3,155.0,724.67,0.6,7000.0,0.1,sports_leisure,MG
14.1,49.9,467.88,0.45,9375.0,0.28,stationery,SP
11.73,52.0,20.69,1.4,12600.0,0.23,bed_bath_table,SP
16.76,72.99,333.94,1.05,15750.0,0.23,cool_stuff,RJ
34.57,199.9,134.77,12.4,94192.0,0.17,office_furniture,SP
19.7,199.9,181.27,3.75,21320.0,0.1,housewares,SP
15.59,119.9,18.65,6.8,42330.0,0.13,toys,SP
31.34,219.99,423.63,6.25,38080.0,0.14,unknown,SP
18.65,199.9,720.76,2.02,36450.0,0.09,toys,RS
18.23,5.9,390.61,0.25,4590.0,3.09,housewares,MG
15.58,118.0,734.04,0.19,4800.0,0.13,computers_accessories,RS
25.25,58.9,546.94,7.0,32994.0,0.43,housewares,MG
28.14,169.9,910.23,1.09,17160.0,0.17,sports_leisure,RJ
7.39,49.8,10.64,0.4,1587.0,0.15,cine_photo,SP
13.0,59.9,180.44,1.2,3000.0,0.22,furniture_decor,SP
14.1,49.0,380.91,0.3,640.0,0.29,watches_gifts,RJ
12.05,79.0,198.07,2.35,8000.0,0.15,sports_leisure,SP
11.92,59.49,79.27,1.7,3703.0,0.2,furniture_decor,SP
19.04,251.9,920.24,2.3,12800.0,0.08,audio,RJ
7.65,56.0,78.07,0.3,640.0,0.14,watches_gifts,SP
23.28,99.9,663.74,13.1,56700.0,0.23,pet_shop,RJ
1.89,14.0,343.84,0.25,2560.0,0.14,bed_bath_table,SP
12.93,38.99,283.27,0.75,4176.0,0.33,bed_bath_table,SP
12.13,29.0,48.97,2.05,18600.0,0.42,toys,SP
11.97,539.99,24.4,0.7,3900.0,0.02,watches_gifts,SP
12.24,105.43,278.84,0.4,5632.0,0.12,perfumery,SP
24.19,229.0,86.91,13.3,70875.0,0.11,furniture_decor,SP
18.72,119.9,792.23,0.57,8372.0,0.16,stationery,SP
24.77,349.9,979.21,0.9,11400.0,0.07,health_beauty,GO
11.76,79.9,5.74,1.4,15600.0,0.15,bed_bath_table,SP
7.78,16.0,14.33,0.2,5000.0,0.49,health_beauty,SP
9.44,89.18,17.05,0.7,24500.0,0.11,furniture_decor,SP
30.71,207.9,2649.73,0.65,1760.0,0.15,health_beauty,RN
16.43,334.9,333.2,1.35,14976.0,0.05,books_general_interest,SP
26.86,79.9,567.09,1.82,20944.0,0.34,bed_bath_table,RJ
11.15,58.99,17.37,0.2,3960.0,0.19,health_beauty,SP
14.2,85.0,28.32,3.1,32760.0,0.17,housewares,SP
12.79,49.0,200.8,0.55,7935.0,0.26,bed_bath_table,SP
8.72,38.9,20.48,0.3,12000.0,0.22,consoles_games,SP
22.75,299.0,43.41,10.3,61776.0,0.08,cool_stuff,SP
14.1,38.4,340.99,2.85,14000.0,0.37,furniture_decor,PR
12.05,78.25,289.25,0.8,23625.0,0.15,bed_bath_table,SP
42.3,69.0,131.81,7.22,41200.0,0.61,industry_commerce_and_business,SP
37.26,49.9,1200.95,0.1,880.0,0.75,art,DF
18.59,69.9,686.87,0.3,9000.0,0.27,sports_leisure,MG
16.79,14.4,1259.26,0.15,2800.0,1.17,electronics,BA
19.45,67.88,685.51,0.98,14112.0,0.29,stationery,RJ
23.36,29.9,591.99,0.65,1820.0,0.78,furniture_decor,RJ
23.03,33.0,437.49,1.45,9792.0,0.7,garden_tools,MG
23.09,72.9,976.31,3.3,48000.0,0.32,kitchen_dining_laundry_garden_furniture,MG
14.52,29.9,362.28,0.2,3248.0,0.49,baby,SP
18.64,199.0,831.01,1.95,27588.0,0.09,cool_stuff,SP
27.54,55.13,103.67,0.15,352.0,0.5,sports_leisure,SP
20.09,315.0,362.56,0.65,2565.0,0.06,construction_tools_lights,MG
9.16,89.1,18.43,0.9,6384.0,0.1,sports_leisure,RJ
24.35,39.0,2366.99,0.2,352.0,0.62,computers_accessories,MA
15.1,29.99,171.75,0.7,13500.0,0.5,watches_gifts,PR
7.76,71.0,102.34,0.17,2496.0,0.11,computers_accessories,SP
14.79,349.99,375.42,0.1,2400.0,0.04,fashion_bags_accessories,SP
28.39,1850.0,682.19,0.6,24000.0,0.02,health_beauty,RJ
7.61,49.9,11.28,0.18,2142.0,0.15,consoles_games,SP
17.58,119.99,735.69,2.15,14350.0,0.15,sports_leisure,DF
19.61,59.9,486.88,1.25,7429.0,0.33,bed_bath_table,PR
7.96,110.32,134.08,0.15,990.0,0.07,health_beauty,SP
18.23,35.9,496.18,0.35,4212.0,0.51,health_beauty,RJ
19.25,24.9,997.13,0.45,5481.0,0.77,bed_bath_table,GO
14.17,59.99,341.2,0.45,2420.0,0.24,housewares,RJ
15.25,69.99,675.7,1.05,16008.0,0.22,toys,PR
16.11,37.9,450.63,0.55,18576.0,0.42,fashion_bags_accessories,SC
11.65,319.0,2.51,0.4,4600.0,0.04,perfumery,PR
21.23,106.0,255.66,2.8,16480.0,0.2,furniture_decor,RJ
19.32,34.5,372.08,0.55,1760.0,0.56,bed_bath_table,PR
29.49,320.0,74.52,9.65,80290.0,0.09,housewares,SP
11.55,169.0,247.08,1.3,12000.0,0.07,sports_leisure,SC
8.88,35.0,15.78,0.65,4488.0,0.25,books_technical,SP
8.88,24.9,15.85,0.6,2912.0,0.36,auto,SP
18.45,49.9,647.64,0.15,1600.0,0.37,fashion_bags_accessories,SC
14.52,34.9,400.52,0.1,1584.0,0.42,auto,RJ
57.53,107.9,2132.42,1.5,10800.0,0.53,bed_bath_table,PB
20.52,649.99,536.66,0.45,3780.0,0.03,cool_stuff,RS
8.72,56.99,59.73,0.38,3927.0,0.15,perfumery,SP
20.05,309.9,347.05,0.4,12000.0,0.06,perfumery,MG
15.84,89.99,496.35,0.4,9200.0,0.18,toys,RJ
17.6,27.9,1094.62,0.7,18600.0,0.63,toys,RS
8.11,31.9,6.38,0.2,2378.0,0.25,computers_accessories,MG
23.25,53.6,767.31,2.35,15776.0,0.43,housewares,RJ
13.42,69.99,299.59,0.75,2560.0,0.19,bed_bath_table,SP
14.87,264.0,249.79,2.5,4664.0,0.06,furniture_decor,SP
14.43,99.9,561.24,1.4,15840.0,0.14,luggage_accessories,MG
8.88,35.0,31.96,0.65,4488.0,0.25,books_technical,SP
17.67,59.9,639.54,1.65,19800.0,0.3,garden_tools,RJ
13.08,75.0,41.56,2.6,15000.0,0.17,furniture_decor,SP
8.91,79.99,25.0,1.81,37788.0,0.11,bed_bath_table,SP
13.05,47.49,244.79,0.18,10143.0,0.28,drinks,SP
10.04,325.0,18.1,0.4,2992.0,0.03,health_beauty,SP
50.22,388.0,96.53,10.75,78584.0,0.13,baby,SP
41.55,1299.9,1033.14,2.6,19344.0,0.03,computers,CE
16.14,54.99,462.63,0.65,4800.0,0.29,sports_leisure,PR
20.0,49.0,925.81,4.8,30492.0,0.41,housewares,RS
13.9,189.0,265.66,2.05,10800.0,0.07,health_beauty,SP
22.93,50.0,425.9,6.45,36750.0,0.46,furniture_decor,RJ
8.78,119.9,36.0,0.4,4693.0,0.07,perfumery,RJ
23.48,139.9,2185.56,0.42,1760.0,0.17,watches_gifts,PB
104.51,4059.0,463.03,8.0,61875.0,0.03,sports_leisure,MG
38.54,200.0,2037.32,4.35,36000.0,0.19,home_construction,PE
8.72,49.9,130.61,0.4,3750.0,0.18,furniture_decor,SP
24.37,139.9,213.72,8.65,51840.0,0.17,auto,SP
13.61,12.0,90.45,0.15,1232.0,1.13,toys,SC
16.79,21.99,1203.93,0.15,836.0,0.76,telephony,BA
15.23,10.0,333.62,0.15,3591.0,1.52,garden_tools,SP
23.91,139.0,119.42,6.85,39997.0,0.17,kitchen_dining_laundry_garden_furniture,SP
13.22,79.9,428.54,0.33,4800.0,0.16,food,SP
20.04,114.9,814.01,1.45,16170.0,0.17,luggage_accessories,PR
23.5,99.99,392.28,1.7,19500.0,0.24,art,PR
13.53,99.9,2.76,2.3,22200.0,0.14,furniture_decor,PR
17.6,43.98,729.35,0.85,7392.0,0.4,housewares,SP
10.21,199.0,92.03,0.56,2880.0,0.05,perfumery,SP
19.94,99.9,746.76,1.9,6851.0,0.2,garden_tools,MG
8.27,45.49,49.01,0.05,1408.0,0.18,auto,SP
15.23,23.9,825.22,0.25,2560.0,0.64,sports_leisure,GO
8.72,34.9,12.26,0.15,2240.0,0.25,toys,SP
25.63,31.9,1468.32,0.2,2378.0,0.8,computers_accessories,RS
13.5,109.9,12.62,2.5,34020.0,0.12,furniture_decor,SP
21.16,119.9,894.78,2.1,26085.0,0.18,toys,RS
26.79,40.5,2369.41,1.95,23520.0,0.66,housewares,CE
8.03,110.32,105.03,0.2,990.0,0.07,health_beauty,SP
0.0,53.9,1070.61,1.55,19800.0,0.0,garden_tools,BA
18.88,110.65,419.21,0.46,3240.0,0.17,watches_gifts,MG
14.1,12.97,349.66,0.1,864.0,1.09,telephony,RJ
18.27,194.0,115.92,2.5,49248.0,0.09,sports_leisure,SP
15.56,13.99,759.25,0.25,15625.0,1.11,housewares,SC
16.5,199.9,813.01,0.15,2880.0,0.08,computers_accessories,SP
18.35,109.99,446.87,3.78,31500.0,0.17,sports_leisure,RJ
13.43,22.5,13.55,0.4,26790.0,0.6,sports_leisure,SP
7.39,13.65,79.11,0.2,2800.0,0.54,electronics,SP
31.05,599.9,2460.84,1.81,18600.0,0.05,pet_shop,PE
43.34,630.0,845.37,11.9,70875.0,0.07,musical_instruments,RS
14.62,46.0,615.15,0.75,9500.0,0.32,housewares,SP
24.09,339.9,1156.07,0.3,4096.0,0.07,home_appliances_2,RJ
38.68,119.94,601.6,8.4,56448.0,0.32,office_furniture,SC
21.98,97.0,337.8,2.65,7936.0,0.23,housewares,RJ
17.88,89.9,534.22,2.4,105820.0,0.2,auto,MS
21.14,93.49,340.22,2.82,18750.0,0.23,sports_leisure,MG
7.39,14.9,31.35,0.2,1221.0,0.5,housewares,SP
67.68,599.0,1457.52,13.7,71550.0,0.11,computers,SP
16.59,89.18,339.86,0.75,13125.0,0.19,furniture_decor,PR
11.74,48.9,311.95,0.9,23625.0,0.24,bed_bath_table,SP
17.57,337.69,486.52,4.05,2431.0,0.05,health_beauty,SC
8.85,99.0,12.16,0.45,720.0,0.09,computers_accessories,SP
45.25,179.99,314.24,16.4,68970.0,0.25,office_furniture,RJ
16.82,81.49,353.11,1.2,3960.0,0.21,health_beauty,RJ
18.29,69.9,247.0,1.2,10140.0,0.26,sports_leisure,SC
14.34,789.99,28.68,0.66,4256.0,0.02,watches_gifts,SP
22.31,54.9,1990.96,1.2,25088.0,0.41,stationery,PE
19.66,49.0,1070.84,1.65,19800.0,0.4,garden_tools,MT
15.79,42.79,827.86,0.1,1920.0,0.37,computers_accessories,PR
19.95,13.7,1277.75,0.2,3872.0,1.46,electronics,BA
19.94,99.9,922.88,3.12,31500.0,0.2,housewares,MG
8.27,24.9,3.75,0.1,1122.0,0.33,electronics,PR
20.96,285.0,611.47,0.5,9000.0,0.07,housewares,PR
8.72,39.99,22.51,0.45,7500.0,0.22,furniture_decor,SP
15.87,44.9,349.67,0.65,5616.0,0.35,auto,SP
35.35,143.99,833.58,1.85,2560.0,0.25,bed_bath_table,MG
9.26,48.9,136.24,0.6,3380.0,0.19,baby,SP
16.47,119.99,222.08,2.1,22500.0,0.14,bed_bath_table,SP
16.6,104.9,342.53,1.25,30720.0,0.16,stationery,RJ
16.47,109.9,891.0,0.1,650.0,0.15,health_beauty,SP
18.61,799.0,573.12,1.6,27216.0,0.02,toys,SP
20.08,85.0,366.9,3.1,32760.0,0.24,housewares,RJ
20.14,128.9,558.6,2.15,14350.0,0.16,sports_leisure,PR
21.28,69.0,2362.87,0.35,640.0,0.31,fashion_bags_accessories,MA
11.85,24.9,194.73,0.35,4800.0,0.48,bed_bath_table,SP
21.54,149.9,440.22,10.8,52488.0,0.14,bed_bath_table,SP
19.7,105.0,597.1,1.0,7632.0,0.19,watches_gifts,PR
16.81,79.9,497.92,0.15,8750.0,0.21,fashion_underwear_beach,SC
15.27,24.9,348.33,0.15,1360.0,0.61,health_beauty,PR
14.52,23.9,434.19,0.2,2340.0,0.61,computers_accessories,SP
43.39,169.99,331.6,11.88,68970.0,0.26,office_furniture,RJ
87.28,139.0,820.93,4.08,49056.0,0.63,baby,RJ
12.48,25.0,496.8,0.13,2541.0,0.5,health_beauty,SP
18.44,49.0,907.39,0.25,352.0,0.38,fashion_bags_accessories,GO
62.71,129.9,1545.57,2.28,6006.0,0.48,auto,BA
18.24,19.99,1132.03,0.15,8000.0,0.91,stationery,RS
18.16,129.99,246.36,1.3,12800.0,0.14,unknown,MG
49.14,141.57,447.71,12.6,352.0,0.35,housewares,MG
27.14,120.0,273.96,3.75,9000.0,0.23,auto,SP
17.62,99.0,1325.57,0.3,640.0,0.18,watches_gifts,MT
7.39,34.99,93.93,1.8,40950.0,0.21,market_place,SP
12.79,29.99,314.73,0.5,2560.0,0.43,bed_bath_table,SP
7.39,16.99,19.55,0.3,352.0,0.44,electronics,SP
7.78,13.99,25.99,0.05,880.0,0.56,perfumery,SP
14.72,59.0,497.67,1.15,9030.0,0.25,bed_bath_table,SP
26.59,249.9,345.82,7.6,45500.0,0.11,furniture_decor,SP
18.65,78.0,514.79,0.25,640.0,0.24,watches_gifts,PR
24.07,219.0,498.71,5.7,32000.0,0.11,home_confort,MG
21.54,142.99,1164.82,0.5,2415.0,0.15,telephony,GO
11.12,339.0,31.96,0.3,4096.0,0.03,consoles_games,SP
14.21,124.0,81.49,0.5,3276.0,0.12,watches_gifts,MG
15.37,89.0,363.22,0.24,4800.0,0.17,computers_accessories,SC
13.16,103.0,307.27,0.31,2772.0,0.13,watches_gifts,SP
22.06,45.99,1488.68,0.2,1760.0,0.48,toys,MT
14.57,116.99,730.15,13.39,71064.0,0.12,office_furniture,ES
15.79,32.9,683.02,0.4,8004.0,0.48,fashion_shoes,RJ
17.62,53.4,659.41,1.0,6786.0,0.33,auto,MG
16.98,219.9,700.17,9.95,39375.0,0.08,sports_leisure,RJ
6.78,12.9,7.51,0.2,3240.0,0.53,furniture_decor,SP
11.85,21.9,176.62,0.3,4800.0,0.54,bed_bath_table,SP
16.85,364.0,479.13,0.9,11400.0,0.05,health_beauty,PR
25.5,93.9,634.93,1.75,27000.0,0.27,auto,PR
17.13,59.9,87.49,7.0,32994.0,0.29,housewares,SP
18.23,44.9,687.12,0.4,600.0,0.41,bed_bath_table,GO
8.89,99.0,7.31,0.4,1008.0,0.09,computers_accessories,SP
17.22,30.4,1541.17,0.4,3094.0,0.57,health_beauty,MT
51.2,189.99,1441.61,7.42,51612.0,0.27,office_furniture,MT
15.52,109.9,592.89,0.45,3000.0,0.14,construction_tools_construction,PR
18.23,42.49,722.69,0.25,1980.0,0.43,garden_tools,ES
13.11,109.89,357.69,0.21,2926.0,0.12,computers_accessories,SP
7.98,80.0,9.68,0.3,2464.0,0.1,watches_gifts,RJ
18.23,46.99,314.83,0.5,3300.0,0.39,computers_accessories,MG
15.1,44.99,774.82,0.5,7500.0,0.34,housewares,RS
34.4,85.9,1892.98,0.3,7680.0,0.4,sports_leisure,PE
7.42,22.5,19.61,0.17,1728.0,0.33,perfumery,SP
13.86,119.9,152.89,1.4,4500.0,0.12,baby,SP
16.95,169.9,542.61,0.8,2310.0,0.1,stationery,MG
7.39,14.9,69.66,0.1,6400.0,0.5,stationery,SP
14.29,180.99,291.78,3.8,13125.0,0.08,bed_bath_table,SP
12.36,249.9,53.75,0.35,5040.0,0.05,health_beauty,RJ
13.65,89.9,272.39,1.3,3080.0,0.15,bed_bath_table,SP
12.9,34.9,555.87,0.05,3528.0,0.37,pet_shop,SP
23.25,95.9,640.75,1.75,59400.0,0.24,auto,RS
10.09,35.0,91.96,0.85,10000.0,0.29,furniture_decor,SP
15.1,19.99,1103.57,0.05,1188.0,0.76,telephony,RS
15.84,156.25,788.2,0.2,5967.0,0.1,home_appliances,RS
16.79,31.9,937.55,0.25,2378.0,0.53,computers_accessories,PR
12.06,79.49,90.32,0.4,6750.0,0.15,sports_leisure,SP
17.27,79.99,1503.35,0.25,3960.0,0.22,health_beauty,BA
16.79,19.99,1434.94,0.06,627.0,0.84,fixed_telephony,BA
11.85,29.9,132.09,0.3,3872.0,0.4,telephony,SP
11.99,69.99,600.18,0.5,2268.0,0.17,toys,SP
26.89,28.9,1391.27,0.15,4290.0,0.93,electronics,RS
12.82,187.94,78.49,0.23,2805.0,0.07,watches_gifts,SP
13.37,50.0,331.67,6.85,40800.0,0.27,baby,SP
44.02,229.9,2102.7,2.7,13500.0,0.19,sports_leisure,RN
16.11,45.0,592.79,0.8,8736.0,0.36,sports_leisure,MG
17.6,45.0,408.07,0.8,15625.0,0.39,furniture_decor,MG
9.44,42.9,73.74,1.23,17100.0,0.22,toys,SP
7.39,38.0,73.69,0.25,891.0,0.19,stationery,SP
27.5,169.0,454.29,6.4,43659.0,0.16,auto,MG
25.24,349.0,768.46,0.9,3750.0,0.07,stationery,MG
17.12,339.0,714.52,0.42,6048.0,0.05,perfumery,GO
15.77,95.0,885.92,0.35,640.0,0.17,watches_gifts,DF
22.97,66.99,1530.37,0.35,2964.0,0.34,health_beauty,DF
15.1,39.99,447.99,0.35,3800.0,0.38,bed_bath_table,RJ
12.09,84.0,641.09,0.7,352.0,0.14,auto,SP
8.9,44.5,6.41,2.6,26400.0,0.2,health_beauty,RJ
134.59,265.0,1672.66,11.6,58045.0,0.51,cool_stuff,SE
6.66,29.9,124.1,0.15,2964.0,0.22,pet_shop,RJ
17.06,88.9,748.42,0.21,1836.0,0.19,health_beauty,PR
8.13,64.9,61.12,0.15,880.0,0.12,fashion_bags_accessories,MG
23.0,59.9,517.16,7.68,19712.0,0.38,auto,PR
49.93,199.99,364.37,13.55,76560.0,0.25,office_furniture,MG
15.85,30.0,386.92,1.05,17576.0,0.53,housewares,RJ
16.53,127.9,335.55,0.4,2772.0,0.13,watches_gifts,SP
7.39,28.0,68.85,0.2,8000.0,0.26,sports_leisure,SP
8.41,179.9,243.74,2.05,8704.0,0.05,bed_bath_table,SP
8.88,37.84,9.06,0.6,7500.0,0.24,bed_bath_table,SP
17.26,34.9,258.7,3.7,32384.0,0.5,housewares,SP
5.82,169.9,307.89,0.58,2288.0,0.03,watches_gifts,SP
8.01,163.09,82.04,0.1,2464.0,0.05,perfumery,SP
9.94,45.0,74.68,0.55,13125.0,0.22,cds_dvds_musicals,SP
18.11,239.0,846.46,4.0,6804.0,0.08,electronics,ES
12.76,39.99,536.87,0.35,3800.0,0.32,bed_bath_table,MG
66.98,179.9,821.43,16.13,92925.0,0.37,office_furniture,GO
7.39,69.9,57.27,0.1,1280.0,0.11,sports_leisure,SP
15.86,158.4,589.13,0.3,5780.0,0.1,cool_stuff,PR
14.97,114.9,368.63,0.47,4554.0,0.13,consoles_games,RJ
17.06,34.99,1443.15,0.05,884.0,0.49,fashion_bags_accessories,BA
18.85,109.9,333.7,1.75,27000.0,0.17,auto,SP
37.09,47.2,1871.25,3.1,48000.0,0.79,housewares,PA
23.33,75.0,741.94,1.0,12250.0,0.31,furniture_decor,GO
8.72,11.9,26.25,0.1,704.0,0.73,telephony,SP
23.31,54.0,1528.69,1.07,7942.0,0.43,health_beauty,BA
18.23,13.65,643.96,0.2,2800.0,1.34,electronics,PR
14.1,25.9,345.03,0.15,2816.0,0.54,sports_leisure,RJ
19.48,1007.0,85.82,12.47,103740.0,0.02,baby,SP
15.23,30.5,350.81,0.2,1408.0,0.5,toys,PR
47.04,369.0,465.92,5.4,61776.0,0.13,cool_stuff,MG
22.06,45.0,803.95,0.22,4320.0,0.49,sports_leisure,RJ
23.26,74.98,765.5,0.6,9261.0,0.31,housewares,SP
18.23,18.8,822.84,0.25,6279.0,0.97,housewares,MG
14.7,75.9,348.52,0.25,4224.0,0.19,housewares,RJ
14.13,78.6,301.02,0.95,2436.0,0.18,bed_bath_table,SP
7.87,16.9,75.06,0.2,1152.0,0.47,housewares,SP
13.71,699.99,47.88,0.66,4256.0,0.02,watches_gifts,SP
18.23,12.09,716.89,0.45,4576.0,1.51,housewares,PR
17.99,125.0,866.86,5.9,56980.0,0.14,stationery,MS
12.05,78.0,83.36,2.15,12000.0,0.15,furniture_decor,SP
36.49,179.99,489.01,9.9,59200.0,0.2,furniture_decor,MG
21.18,97.9,328.4,1.7,14350.0,0.22,sports_leisure,RJ
16.79,12.49,1511.17,0.15,352.0,1.34,garden_tools,BA
14.11,239.0,279.34,0.29,2700.0,0.06,watches_gifts,SP
15.23,19.9,500.23,1.0,14400.0,0.76,unknown,MG
15.52,108.0,671.13,1.0,7632.0,0.14,watches_gifts,PR
15.28,127.26,17.74,2.1,16704.0,0.12,construction_tools_construction,SP
21.19,99.9,588.64,0.95,13500.0,0.21,sports_leisure,MG
16.06,84.9,1802.5,0.6,4096.0,0.19,sports_leisure,BA
15.1,12.98,546.63,0.28,864.0,1.16,telephony,PR
11.73,23.99,85.21,0.65,15625.0,0.49,housewares,SP
11.19,339.0,23.76,0.5,6000.0,0.03,consoles_games,SP
16.45,98.0,261.32,0.8,2400.0,0.17,health_beauty,RJ
15.1,10.99,386.15,0.1,704.0,1.37,telephony,SC
17.05,68.0,1250.22,1.1,4032.0,0.25,furniture_decor,MT
15.11,51.99,208.56,0.6,10000.0,0.29,pet_shop,MG
14.87,99.89,562.39,0.2,3200.0,0.15,furniture_decor,SP
9.43,97.5,24.46,0.7,5400.0,0.1,art,SP
13.08,69.9,15.93,2.6,15000.0,0.19,furniture_decor,SP
65.41,137.0,1843.83,6.12,23000.0,0.48,housewares,TO
17.63,44.3,1534.52,0.2,4056.0,0.4,agro_industry_and_commerce,ES
15.1,11.99,421.52,0.28,864.0,1.26,telephony,PR
16.49,104.0,814.53,0.15,4500.0,0.16,home_appliances,RS
12.79,49.99,237.21,0.6,2560.0,0.26,bed_bath_table,SP
13.61,84.9,133.41,7.5,44550.0,0.16,musical_instruments,SP
7.39,49.0,44.87,0.25,352.0,0.15,fashion_bags_accessories,SP
16.48,102.9,299.06,0.45,16000.0,0.16,pet_shop,MG
16.28,74.9,489.85,0.85,14440.0,0.22,bed_bath_table,MG
12.51,145.0,316.57,0.44,4480.0,0.09,watches_gifts,SP
8.12,54.9,48.46,0.1,5967.0,0.15,home_appliances,SP
39.55,79.9,2318.86,4.5,18000.0,0.5,christmas_supplies,CE
18.0,60.08,417.77,2.3,22302.0,0.3,housewares,SP
2.31,59.9,416.7,0.7,5880.0,0.04,furniture_decor,PR
17.63,25.99,2125.69,0.15,836.0,0.68,telephony,PE
79.01,898.0,2373.68,20.25,121600.0,0.09,baby,PA
15.23,19.9,354.1,0.17,704.0,0.76,audio,RJ
30.49,299.0,1472.58,3.45,22500.0,0.1,sports_leisure,ES
17.19,348.79,449.89,0.36,3042.0,0.05,watches_gifts,MG
11.81,59.9,317.12,0.95,8866.0,0.2,furniture_decor,SP
25.63,14.5,2040.96,0.35,836.0,1.77,telephony,PA
19.97,104.99,789.18,1.25,5544.0,0.19,health_beauty,RJ
39.69,429.0,1018.66,0.52,4608.0,0.09,perfumery,RS
22.1,24.9,902.45,0.1,1122.0,0.89,electronics,RJ
13.65,49.9,32.97,3.65,12167.0,0.27,health_beauty,SP
8.81,92.5,71.98,0.5,14000.0,0.1,pet_shop,SP
7.69,118.0,98.42,0.27,2856.0,0.06,watches_gifts,SP
7.87,59.0,77.33,0.18,352.0,0.13,computers_accessories,SP
19.3,650.0,651.94,0.75,2340.0,0.03,watches_gifts,SC
11.85,32.0,328.55,0.2,4080.0,0.37,construction_tools_construction,SP
17.67,49.0,699.05,1.65,19800.0,0.36,garden_tools,GO
16.05,34.99,817.39,0.6,4576.0,0.46,furniture_decor,RS
27.5,47.9,194.63,0.2,1512.0,0.57,perfumery,SP
25.61,109.9,563.84,1.98,16523.0,0.23,bed_bath_table,RJ
22.6,105.0,850.09,2.8,24000.0,0.22,computers_accessories,SP
10.47,330.0,18.32,0.4,2992.0,0.03,health_beauty,SP
19.39,27.99,258.76,0.2,2400.0,0.69,housewares,RJ
7.78,19.99,14.7,0.1,4500.0,0.39,health_beauty,SP
74.69,248.99,620.72,18.05,75000.0,0.3,luggage_accessories,SC
32.13,388.0,2346.42,13.1,78584.0,0.08,baby,RO
7.78,29.0,23.35,0.2,352.0,0.27,watches_gifts,SP
19.34,53.0,560.38,0.65,2560.0,0.36,bed_bath_table,RJ
15.38,79.99,836.83,0.25,3960.0,0.19,health_beauty,RS
15.1,36.76,859.6,0.22,1728.0,0.41,consoles_games,RS
11.9,99.99,29.01,0.9,32736.0,0.12,cool_stuff,SP
16.79,28.99,1102.29,0.09,627.0,0.58,telephony,BA
40.14,149.0,252.69,10.05,58621.0,0.27,housewares,SP
21.19,49.0,2227.73,3.0,8349.0,0.43,furniture_decor,PE
13.64,89.0,53.11,7.0,36000.0,0.15,stationery,SP
8.65,199.9,88.62,0.3,3520.0,0.04,watches_gifts,SP
12.25,149.99,51.81,1.05,19008.0,0.08,cool_stuff,SP
23.85,149.99,369.42,6.55,8000.0,0.16,computers_accessories,MG
16.31,79.0,262.31,0.8,5082.0,0.21,computers_accessories,MG
8.35,105.0,654.84,1.0,7632.0,0.08,watches_gifts,PR
7.39,49.99,46.12,0.2,4500.0,0.15,health_beauty,SP
14.1,23.98,613.33,0.25,15625.0,0.59,housewares,SC
34.4,85.99,2448.66,0.4,1232.0,0.4,auto,RO
11.85,29.99,254.85,0.35,816.0,0.4,telephony,SP
0.09,63.36,1452.25,0.75,4550.0,0.0,health_beauty,BA
25.73,126.99,479.52,3.25,9856.0,0.2,garden_tools,PR
12.79,32.9,314.92,0.4,4800.0,0.39,bed_bath_table,SP
15.44,48.9,524.68,0.51,9240.0,0.32,air_conditioning,SP
15.1,32.99,372.4,0.3,2112.0,0.46,home_construction,MG
16.79,19.9,591.56,0.15,5184.0,0.84,electronics,MG
14.1,19.99,328.87,0.1,4500.0,0.7,health_beauty,RJ
4.9,19.9,333.06,0.2,2816.0,0.25,perfumery,MG
